Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,89.07707214355469,71.97239685058594,235.43019104003906,9.462586402893066,240.63638305664062,290.6782531738281,91.20999908447266,72.05500030517578,235.67999267578125,9.489999771118164,246.02999877929688,307.3500061035156,91.25,72.11599731445312,237.3000030517578,9.505000114440918,246.33999633789062,307.6400146484375,89.39250183105469,70.97699737548828,232.74000549316406,9.182250022888184,241.13999938964844,301.2799987792969,90.17500305175781,71.56099700927734,234.6199951171875,9.35575008392334,243.8000030517578,303.4700012207031,137522400,23958000,18704300,376072000,36940800,89468000
2020-06-26,86.34010314941406,68.04889678955078,215.85098266601562,9.128555297851562,234.95376586914062,283.77435302734375,88.40750122070312,68.12699890136719,216.0800018310547,9.154999732971191,240.22000122070312,300.04998779296875,91.33000183105469,71.85099792480469,233.08999633789062,9.5,245.9600067138672,306.3900146484375,88.25499725341797,67.75,215.39999389648438,9.125,239.67999267578125,299.4200134277344,91.10250091552734,71.63150024414062,232.63999938964844,9.5,245.77999877929688,306.1600036621094,205256800,97640000,76343900,592084000,52824600,127961000
2020-06-29,88.3299560546875,69.77841186523438,220.40614318847656,9.173426628112793,237.5163116455078,287.94512939453125,90.44499969482422,69.8584976196289,220.63999938964844,9.199999809265137,242.83999633789062,304.4599914550781,90.5425033569336,69.9000015258789,220.75,9.204500198364258,242.85000610351562,304.6099853515625,87.81999969482422,67.5824966430664,207.11000061035156,8.899999618530273,237.35000610351562,298.92999267578125,88.3125,68.01699829101562,209.75,9.169750213623047,239.97000122070312,301.4100036621094,130646000,45074000,58514300,342248000,34377800,79773300
2020-06-30,89.06729888916016,70.82121276855469,226.829345703125,9.470315933227539,242.17198181152344,291.63348388671875,91.19999694824219,70.90249633789062,227.07000732421875,9.497750282287598,247.60000610351562,308.3599853515625,91.49500274658203,71.19999694824219,227.5,9.526249885559082,248.16000366210938,310.20001220703125,90.0,69.34649658203125,218.47000122070312,9.266500473022461,242.5800018310547,303.82000732421875,90.0199966430664,69.84400177001953,220.58999633789062,9.314000129699707,242.77000427246094,303.989990234375,140223200,40286000,33927100,367892000,38909200,113394800
2020-07-01,88.8988265991211,72.01734161376953,237.29823303222656,9.502471923828125,244.99864196777344,293.67633056640625,91.02749633789062,72.0999984741211,237.5500030517578,9.529999732971191,250.49000549316406,310.5199890136719,91.83999633789062,72.42400360107422,239.0,9.575750350952148,251.52000427246094,311.8900146484375,90.97750091552734,70.70899963378906,227.55999755859375,9.413000106811523,247.0800018310547,309.07000732421875,91.27999877929688,70.95850372314453,228.5,9.520750045776367,247.63999938964844,309.57000732421875,110737200,42182000,43399700,326648000,34689200,72396500
2020-07-02,88.8988265991211,73.41224670410156,233.17259216308594,9.58448600769043,246.6613311767578,295.2935485839844,91.02749633789062,73.49649810791016,233.4199981689453,9.612250328063965,252.19000244140625,312.2300109863281,92.61750030517578,74.4260025024414,240.0,9.737500190734863,254.27000427246094,315.70001220703125,90.91000366210938,72.55349731445312,232.61000061035156,9.57824993133545,251.7100067138672,311.510009765625,91.9625015258789,72.59200286865234,239.0,9.638999938964844,253.02000427246094,314.239990234375,114041600,57218000,30633600,364056000,31956500,69344200
2020-07-06,91.27691650390625,74.89653778076172,240.02532958984375,9.810829162597656,252.7254638671875,299.8521423339844,93.4625015258789,74.98249816894531,240.27999877929688,9.839249610900879,258.3900146484375,317.04998779296875,93.94499969482422,75.5,240.39999389648438,9.9087495803833,258.92999267578125,317.67999267578125,92.46749877929688,73.8489990234375,232.27000427246094,9.712499618530273,255.42999267578125,315.55999755859375,92.5,74.40750122070312,233.75999450683594,9.74174976348877,255.4499969482422,316.3699951171875,118655600,44712000,26206200,315892000,34589000,61713800
2020-07-07,90.99366760253906,74.41059875488281,240.60472106933594,9.843235969543457,250.9844207763672,296.7594909667969,93.17250061035156,74.49600219726562,240.86000061035156,9.871749877929688,256.6099853515625,313.7799987792969,94.65499877929688,76.06600189208984,247.64999389648438,10.069999694824219,260.8800048828125,317.5199890136719,93.05750274658203,74.48500061035156,238.82000732421875,9.850749969482422,256.29998779296875,313.3699951171875,93.85250091552734,74.80650329589844,239.41000366210938,9.946249961853027,258.1300048828125,315.3800048828125,112424400,42364000,27887800,357800000,36578200,82910000
2020-07-08,93.11293029785156,75.09381866455078,243.32183837890625,10.186490058898926,254.2903594970703,299.029296875,95.34249877929688,75.18000030517578,243.5800018310547,10.215999603271484,259.989990234375,316.17999267578125,95.375,75.55850219726562,246.99000549316406,10.225000381469727,260.0199890136719,316.29998779296875,94.08999633789062,74.61499786376953,236.58999633789062,9.965499877929688,256.5,312.70001220703125,94.18000030517578,75.04000091552734,238.11000061035156,9.993749618530273,257.9800109863281,314.6099853515625,117092000,31766000,29791300,365480000,30426300,54638600
2020-07-09,93.51334381103516,75.845947265625,244.24085998535156,10.478643417358398,256.43231201171875,297.3269348144531,95.75250244140625,75.93299865722656,244.5,10.508999824523926,262.17999267578125,314.3800048828125,96.31749725341797,76.45700073242188,246.52999877929688,10.569999694824219,262.8699951171875,317.1000061035156,94.67250061035156,74.77950286865234,239.24000549316406,10.233499526977539,257.6300048828125,310.67999267578125,96.26249694824219,75.49649810791016,245.0,10.380249977111816,261.9700012207031,316.8399963378906,125642800,41836000,22174900,494548000,40312900,83354200
2020-07-10,93.67691040039062,76.86228942871094,244.8102569580078,10.448979377746582,258.18310546875,300.3628845214844,95.91999816894531,76.95050048828125,245.07000732421875,10.479249954223633,263.9700012207031,317.5899963378906,95.9800033569336,77.06700134277344,245.49000549316406,10.65524959564209,264.2300109863281,317.8800048828125,94.70500183105469,75.03600311279297,239.32000732421875,10.37874984741211,259.260009765625,312.760009765625,95.33499908447266,75.6624984741211,243.69000244140625,10.588749885559082,262.0299987792969,314.30999755859375,90257200,35918000,22982700,497676000,32885300,57550400
2020-07-13,93.24476623535156,75.52482604980469,238.74668884277344,10.023213386535645,252.8721466064453,297.7619934082031,95.47750091552734,75.61150360107422,239.0,10.052249908447266,258.5400085449219,314.8399963378906,99.95500183105469,78.81800079345703,250.14999389648438,10.79224967956543,269.7900085449219,322.7099914550781,95.25749969482422,75.3280029296875,238.4199981689453,10.024999618530273,257.69000244140625,314.1300048828125,97.26499938964844,77.49700164794922,247.00999450683594,10.595000267028809,266.9100036621094,320.1300048828125,191649200,42954000,24674900,457076000,64108100,102997500
2020-07-14,94.78782653808594,75.95582580566406,239.4759063720703,10.347026824951172,254.6619873046875,301.6207275390625,97.05750274658203,76.04299926757812,239.72999572753906,10.376999855041504,260.3699951171875,318.9200134277344,97.25499725341797,76.13999938964844,240.3300018310547,10.402750015258789,260.7900085449219,319.760009765625,93.87750244140625,74.29650115966797,232.02999877929688,9.785499572753906,252.75999450683594,312.0,94.83999633789062,74.6395034790039,236.75999450683594,10.074999809265137,255.92999267578125,313.29998779296875,170989200,38108000,23378100,542676000,72230500,93657000
2020-07-15,95.43971252441406,75.7570571899414,240.02532958984375,10.197707176208496,255.1803741455078,304.3916931152344,97.7249984741211,75.84400177001953,240.27999877929688,10.227250099182129,260.8999938964844,321.8500061035156,99.24749755859375,76.81649780273438,244.82000732421875,10.432999610900879,262.69000244140625,323.0400085449219,96.48999786376953,74.8915023803711,238.0500030517578,10.055749893188477,257.489990234375,319.2699890136719,98.98999786376953,76.1614990234375,241.5500030517578,10.414250373840332,261.8299865722656,322.4100036621094,153198000,31026000,19133600,403984000,54523900,87196500
2020-07-16,94.26532745361328,75.65917205810547,240.6746368408203,10.105475425720215,253.43942260742188,303.3893127441406,96.52249908447266,75.74600219726562,240.92999267578125,10.134750366210938,259.1199951171875,320.7900085449219,97.40499877929688,75.79550170898438,241.75999450683594,10.20674991607666,259.7799987792969,321.2799987792969,95.90499877929688,74.41349792480469,236.3300018310547,9.895500183105469,255.6199951171875,319.0899963378906,96.5625,75.07499694824219,238.0,10.015000343322754,258.0199890136719,319.7900085449219,110577600,26484000,18880700,344964000,47594100,54622500
2020-07-17,94.07489776611328,75.75555419921875,241.77346801757812,10.172032356262207,253.7328643798828,304.2688293457031,96.32749938964844,75.84249877929688,242.02999877929688,10.201499938964844,259.4200134277344,321.7200012207031,97.14749908447266,76.17150115966797,244.16000366210938,10.248499870300293,260.30999755859375,322.57000732421875,95.83999633789062,74.90499877929688,237.86000061035156,10.087750434875488,257.1700134277344,319.739990234375,96.98750305175781,75.84549713134766,241.0,10.225500106811523,259.5899963378906,321.8800048828125,92186800,34264000,18152400,266284000,35137900,62774900
2020-07-20,96.05741882324219,78.10236358642578,245.15988159179688,10.480390548706055,260.9314880371094,306.72784423828125,98.35749816894531,78.19200134277344,245.4199981689453,10.510749816894531,266.7799987792969,324.32000732421875,98.5,78.45050048828125,246.0500030517578,10.53125,267.42999267578125,325.1300048828125,96.0625,75.13500213623047,235.63999938964844,10.156749725341797,258.7900085449219,320.6199951171875,96.4175033569336,75.75,240.05999755859375,10.274250030517578,260.0799865722656,321.42999267578125,90318000,30166000,20872200,284852000,40610100,56308800
2020-07-21,94.73167419433594,77.70681762695312,241.4937744140625,10.298665046691895,258.21240234375,307.3804016113281,97.0,77.7959976196289,241.75,10.328499794006348,264.0,325.010009765625,99.25,79.35250091552734,246.91000366210938,10.5600004196167,268.4100036621094,326.92999267578125,96.74250030517578,77.63099670410156,240.0800018310547,10.286749839782715,263.1300048828125,323.94000244140625,99.17250061035156,79.25150299072266,246.22000122070312,10.512999534606934,268.3999938964844,326.45001220703125,103433200,27486000,19364200,277036000,43243800,57292200
2020-07-22,94.99778747558594,78.15280151367188,239.61575317382812,10.408596992492676,259.12200927734375,309.13006591796875,97.27249908447266,78.24250030517578,239.8699951171875,10.438750267028809,264.92999267578125,326.8599853515625,97.9749984741211,78.3489990234375,241.89999389648438,10.602499961853027,265.8900146484375,327.20001220703125,96.60250091552734,77.1614990234375,238.1199951171875,10.291500091552734,262.54998779296875,324.5,96.69249725341797,77.7854995727539,240.25999450683594,10.367500305175781,264.510009765625,324.6199951171875,89001600,24482000,15427900,367292000,29865500,57792900
2020-07-23,90.67383575439453,75.75056457519531,232.3534698486328,10.10049057006836,252.35377502441406,305.4415588378906,92.84500122070312,75.8375015258789,232.60000610351562,10.12975025177002,258.010009765625,322.9599914550781,97.07749938964844,78.51750183105469,242.4199981689453,10.54699993133545,265.239990234375,327.2300109863281,92.01000213623047,75.42949676513672,231.75,10.03125,256.54998779296875,321.4800109863281,96.99749755859375,78.29650115966797,239.6300048828125,10.449999809265137,264.510009765625,326.4700012207031,197004400,33910000,21771800,411660000,51363500,75738000
2020-07-24,90.4491958618164,75.32405090332031,230.46548461914062,10.16505241394043,249.95745849609375,303.47442626953125,92.61499786376953,75.4104995727539,230.7100067138672,10.194499969482422,255.55999755859375,320.8800048828125,92.97000122070312,75.77149963378906,233.49000549316406,10.364749908447266,256.92999267578125,321.989990234375,89.1449966430664,74.37950134277344,226.89999389648438,9.777000427246094,251.32000732421875,319.25,90.98750305175781,74.95950317382812,230.19000244140625,9.875,254.0399932861328,320.95001220703125,185438800,29902000,18325800,473292000,54054500,73766600
2020-07-27,92.59288787841797,76.38383483886719,233.2525177001953,10.391397476196289,254.4175262451172,305.6875305175781,94.80999755859375,76.47149658203125,233.5,10.421500205993652,260.1199951171875,323.2200012207031,94.90499877929688,76.87799835205078,234.9499969482422,10.441749572753906,260.5199890136719,323.4100036621094,93.4800033569336,75.61650085449219,230.8300018310547,10.21774959564209,256.45001220703125,320.7699890136719,93.70999908447266,75.66300201416016,231.4600067138672,10.232250213623047,257.260009765625,321.6300048828125,121214000,27124000,13163100,292132000,36445700,48293000
2020-07-28,91.07179260253906,75.0963134765625,229.8760986328125,10.185991287231445,251.18003845214844,303.7486877441406,93.25250244140625,75.18250274658203,230.1199951171875,10.215499877929688,256.80999755859375,321.1700134277344,94.55000305175781,76.30049896240234,234.9600067138672,10.381999969482422,259.8500061035156,323.6400146484375,93.24749755859375,75.0260009765625,229.8300018310547,10.209250450134277,256.510009765625,320.8500061035156,94.36750030517578,76.25,234.6300048828125,10.374250411987305,259.30999755859375,322.42999267578125,103625600,30910000,14170100,271636000,31302400,57495000
2020-07-29,92.81751251220703,76.08817291259766,233.042724609375,10.43526840209961,254.0751953125,307.4844055175781,95.04000091552734,76.17549896240234,233.2899932861328,10.465499877929688,259.7699890136719,325.1199951171875,95.2300033569336,76.66649627685547,233.6999969482422,10.516249656677246,260.6600036621094,325.7300109863281,93.7125015258789,75.15049743652344,230.30999755859375,10.347000122070312,257.9100036621094,322.0799865722656,93.75,75.25,231.13999938964844,10.39074993133545,258.3999938964844,322.1199951171875,90329200,22676000,13588300,284508000,27556900,48454200
2020-07-30,93.94061279296875,76.830322265625,234.25144958496094,10.583340644836426,255.4053192138672,306.38726806640625,96.19000244140625,76.91850280761719,234.5,10.61400032043457,261.1300048828125,323.9599914550781,96.29750061035156,77.04450225830078,234.88999938964844,10.623000144958496,261.7099914550781,324.4100036621094,93.76750183105469,74.75849914550781,229.0,10.295249938964844,256.54998779296875,319.6400146484375,94.1875,74.89849853515625,230.22000122070312,10.375,257.739990234375,321.8999938964844,158130000,36042000,20615300,308880000,41774500,61861700
2020-07-31,103.7751235961914,74.31221008300781,253.40113830566406,10.584088325500488,259.96319580078125,308.8084716796875,106.26000213623047,74.39749908447266,253.6699981689453,10.614749908447266,265.7900085449219,326.5199890136719,106.41500091552734,75.2509994506836,255.85000610351562,10.766500473022461,265.95001220703125,326.6300048828125,100.82499694824219,72.69999694824219,249.0,10.432999610900879,260.8500061035156,321.3299865722656,102.88500213623047,74.85250091552734,255.82000732421875,10.563249588012695,265.9100036621094,325.8999938964844,374336800,91468000,53005100,386080000,53686300,84986800
2020-08-03,106.3900146484375,74.05300903320312,251.69296264648438,10.978446006774902,263.4744567871094,310.955322265625,108.9375,74.13800048828125,251.9600067138672,11.010250091552734,269.3800048828125,328.7900085449219,111.63749694824219,74.8864974975586,255.39999389648438,11.098750114440918,270.1499938964844,329.6199951171875,107.89250183105469,73.58599853515625,250.3300018310547,10.715250015258789,267.8699951171875,327.7300109863281,108.19999694824219,74.55000305175781,252.64999389648438,10.732500076293945,268.0,328.32000732421875,308151200,45482000,23124900,412720000,32081600,53077900
2020-08-04,107.10050201416016,73.58055114746094,249.56521606445312,11.195319175720215,264.4524841308594,312.1564636230469,109.66500091552734,73.66500091552734,249.8300018310547,11.227749824523926,270.3800048828125,330.05999755859375,110.79000091552734,74.65550231933594,252.8000030517578,11.227749824523926,270.4800109863281,330.05999755859375,108.38749694824219,73.20149993896484,247.42999267578125,10.906000137329102,268.0899963378906,327.8599853515625,109.13249969482422,74.33550262451172,251.55999755859375,11.050000190734863,268.8599853515625,327.8599853515625,173071600,37212000,17183500,310336000,24911300,41917900
2020-08-05,107.48870849609375,73.86972045898438,248.85595703125,11.254146575927734,265.10791015625,314.0952453613281,110.0625,73.95449829101562,249.1199951171875,11.286749839782715,271.04998779296875,332.1099853515625,110.39250183105469,74.5,252.27000427246094,11.371749877929688,271.5199890136719,332.3900146484375,108.89749908447266,73.56099700927734,247.77000427246094,11.166250228881836,269.9599914550781,331.17999267578125,109.37750244140625,73.84100341796875,250.19000244140625,11.244000434875488,270.8800048828125,331.4700012207031,121776800,29134000,13050100,249924000,21612100,42697700
2020-08-06,111.23892211914062,75.1612319946289,264.99884033203125,11.302754402160645,268.6192321777344,316.19482421875,113.90249633789062,75.24749755859375,265.2799987792969,11.33549976348877,274.6400146484375,334.3299865722656,114.4124984741211,75.3134994506836,266.6000061035156,11.357999801635742,274.9800109863281,334.4599914550781,109.79750061035156,73.59500122070312,248.6699981689453,11.178750038146973,270.19000244140625,331.1300048828125,110.40499877929688,73.80750274658203,249.0399932861328,11.349749565124512,270.8500061035156,331.4800109863281,202428800,33306000,45241600,244316000,28048200,43679400
2020-08-07,108.70980072021484,74.8326187133789,268.1554870605469,11.16714859008789,265.5186767578125,316.4218444824219,111.11250305175781,74.91850280761719,268.44000244140625,11.19950008392334,271.4700012207031,334.57000732421875,113.67500305175781,76.00450134277344,278.8900146484375,11.50475025177002,274.8800048828125,334.8800048828125,110.2925033569336,74.3134994506836,263.42999267578125,11.037500381469727,269.25,332.29998779296875,113.20500183105469,75.4520034790039,264.0799865722656,11.3125,274.0799865722656,333.2799987792969,198045600,27718000,72766400,342516000,44969400,57308300
2020-08-10,110.28987884521484,74.75521087646484,262.72125244140625,11.13275146484375,264.3841247558594,317.36749267578125,112.72750091552734,74.84100341796875,263.0,11.164999961853027,270.30999755859375,335.57000732421875,113.7750015258789,75.35749816894531,273.8599853515625,11.408249855041504,271.9800109863281,335.7699890136719,110.0,73.87449645996094,259.69000244140625,10.856499671936035,266.6700134277344,332.9599914550781,112.5999984741211,74.54000091552734,268.0400085449219,11.334250450134277,271.7699890136719,335.05999755859375,212403600,20546000,30248800,427796000,35088400,44282100
2020-08-11,107.0098648071289,73.942138671875,255.85853576660156,10.818660736083984,259.3763427734375,314.7478332519531,109.375,74.0270004272461,256.1300048828125,10.850000381469727,265.19000244140625,332.79998779296875,112.48249816894531,75.52200317382812,265.9200134277344,11.136750221252441,270.44000244140625,337.5400085449219,109.10749816894531,73.90950012207031,255.1300048828125,10.79574966430664,264.6300048828125,332.010009765625,111.97000122070312,74.69999694824219,260.19000244140625,11.073749542236328,269.1099853515625,336.8500061035156,187902400,31098000,28238300,354512000,43104300,69601100
2020-08-12,110.56627655029297,75.27560424804688,259.61456298828125,11.407204627990723,265.9001770019531,319.1361389160156,113.01000213623047,75.36199951171875,259.8900146484375,11.440250396728516,271.8599853515625,337.44000244140625,113.2750015258789,75.58350372314453,263.8999938964844,11.467000007629395,272.8399963378906,338.2799987792969,110.29750061035156,74.25,258.1099853515625,10.958250045776367,267.3699951171875,335.4100036621094,110.49749755859375,74.35600280761719,258.9700012207031,10.990750312805176,267.4200134277344,335.44000244140625,165598000,22512000,21415700,464412000,38773400,53774400
2020-08-13,112.52302551269531,75.74556732177734,261.0230407714844,11.409945487976074,266.5065002441406,318.5591735839844,115.01000213623047,75.8324966430664,261.29998779296875,11.442999839782715,272.4800109863281,336.8299865722656,116.0425033569336,76.84850311279297,265.1600036621094,11.721750259399414,274.8299865722656,338.25,113.92749786376953,75.4104995727539,259.57000732421875,11.35575008392334,271.510009765625,335.8299865722656,114.43000030517578,75.4104995727539,261.54998779296875,11.545999526977539,272.6600036621094,336.6099853515625,210082000,22388000,17374000,374460000,31895700,41816100
2020-08-14,112.42274475097656,75.14525604248047,260.9631042480469,11.530597686767578,266.1935729980469,318.5686340332031,114.90750122070312,75.23149871826172,261.239990234375,11.564000129699707,272.1600036621094,336.8399963378906,115.0,75.989501953125,262.6499938964844,11.704750061035156,273.3999938964844,337.4200134277344,113.04499816894531,74.94999694824219,258.67999267578125,11.440500259399414,270.7200012207031,335.6199951171875,114.83000183105469,75.68049621582031,262.30999755859375,11.529999732971191,273.1199951171875,336.4100036621094,165565200,21942000,14792700,366436000,30799500,47260400
2020-08-17,112.12922668457031,75.72509002685547,260.8832092285156,12.301362991333008,269.2843017578125,319.58062744140625,114.60749816894531,75.81199645996094,261.1600036621094,12.336999893188477,275.32000732421875,337.9100036621094,116.0875015258789,76.18900299072266,264.1000061035156,12.409749984741211,275.8399963378906,338.3399963378906,113.9625015258789,75.25,259.3999938964844,11.81725025177002,272.20001220703125,336.8500061035156,116.0625,75.79850006103516,262.5,11.851249694824219,273.92999267578125,337.94000244140625,119561600,19990000,13351100,621300000,24803000,35481000
2020-08-18,113.0635757446289,77.6998291015625,262.06195068359375,12.225334167480469,271.8761901855469,320.2710876464844,115.5625,77.78900146484375,262.3399963378906,12.260749816894531,277.9700012207031,338.6400146484375,116.0,77.86849975585938,265.1499938964844,12.496000289916992,278.4599914550781,339.1000061035156,114.00749969482422,76.08350372314453,259.260009765625,12.086250305175781,274.9100036621094,336.6099853515625,114.35250091552734,76.30599975585938,260.95001220703125,12.449999809265137,276.4200134277344,338.3399963378906,105633600,28378000,18690400,503448000,23529500,38733900
2020-08-19,113.20543670654297,77.1419677734375,262.3116760253906,12.103437423706055,270.0472106933594,318.9375,115.7074966430664,77.23049926757812,262.5899963378906,12.138500213623047,276.1000061035156,337.2300109863281,117.1624984741211,78.44300079345703,267.9100036621094,12.3149995803833,279.0199890136719,339.6099853515625,115.61000061035156,77.0,261.3500061035156,12.097999572753906,275.57000732421875,336.6199951171875,115.98249816894531,77.62449645996094,261.3900146484375,12.296500205993652,277.92999267578125,339.04998779296875,145538000,30472000,23291500,622624000,31999400,68054200
2020-08-20,115.71742248535156,78.72215270996094,268.7248840332031,12.105929374694824,273.7931823730469,319.93060302734375,118.2750015258789,78.8125,269.010009765625,12.140999794006348,279.92999267578125,338.2799987792969,118.39250183105469,79.00849914550781,269.6300048828125,12.375,280.42999267578125,338.79998779296875,115.73249816894531,76.7229995727539,261.4599914550781,11.87874984741211,274.8599853515625,335.2200012207031,115.75,76.99849700927734,261.5,11.975000381469727,275.2799987792969,335.3599853515625,126907200,26382000,20299700,921388000,27723400,42207800
2020-08-21,121.68061828613281,78.68819427490234,266.7270202636719,12.646864891052246,275.6907043457031,321.0654602050781,124.37000274658203,78.77850341796875,267.010009765625,12.683500289916992,281.8699951171875,339.4800109863281,124.86750030517578,79.59400177001953,270.489990234375,12.80875015258789,282.3399963378906,339.7200012207031,119.25,78.1155014038086,266.4200134277344,12.195249557495117,279.4599914550781,337.54998779296875,119.26249694824219,78.58999633789062,268.69000244140625,12.201749801635742,280.1300048828125,337.9200134277344,338054800,34838000,15538600,999868000,34748900,55106600
2020-08-24,123.13594818115234,79.16664123535156,271.10235595703125,12.683505058288574,277.4120178222656,324.3189392089844,125.85749816894531,79.25749969482422,271.3900146484375,12.720250129699707,283.6300048828125,342.9200134277344,128.78500366210938,80.43900299072266,277.25,12.912500381469727,286.0,343.0,123.9375,78.75199890136719,268.7699890136719,12.507499694824219,281.2699890136719,339.45001220703125,128.69749450683594,79.62349700927734,271.07000732421875,12.883749961853027,285.25,342.1199951171875,345937600,25638000,23685600,490564000,36418500,48588700
2020-08-25,122.12577819824219,80.20045471191406,280.5223693847656,12.713172912597656,279.5931396484375,325.4538269042969,124.82499694824219,80.2925033569336,280.82000732421875,12.75,285.8599853515625,344.1199951171875,125.18000030517578,80.44400024414062,283.0899963378906,12.761249542236328,286.05999755859375,344.2099914550781,123.05249786376953,78.89399719238281,270.260009765625,12.573749542236328,282.3699951171875,342.2699890136719,124.69750213623047,79.00499725341797,272.4100036621094,12.630749702453613,282.8299865722656,343.5299987792969,211495600,25150000,42127200,289076000,34866600,38463400
2020-08-26,123.78657531738281,82.11225891113281,303.587890625,12.736104965209961,285.5594787597656,328.71661376953125,126.52249908447266,82.20649719238281,303.9100036621094,12.77299976348877,291.9599914550781,347.57000732421875,126.99250030517578,82.6395034790039,304.6700134277344,12.868499755859375,292.2200012207031,347.8599853515625,125.0824966430664,80.04900360107422,284.0,12.677749633789062,285.8299865722656,344.1700134277344,126.18000030517578,80.31500244140625,284.0,12.799249649047852,287.1499938964844,344.760009765625,163022400,52188000,69015200,321244000,42216700,50790200
2020-08-27,122.3067855834961,81.33265686035156,292.9092102050781,12.591772079467773,284.66937255859375,329.4354248046875,125.01000213623047,81.4260025024414,293.2200012207031,12.628250122070312,291.04998779296875,348.3299865722656,127.48500061035156,82.39949798583984,301.2300109863281,12.850000381469727,293.8500061035156,349.8999938964844,123.8324966430664,80.94049835205078,292.0199890136719,12.566499710083008,288.7099914550781,346.5299987792969,127.14250183105469,82.33049774169922,300.1600036621094,12.781499862670898,292.9700012207031,348.510009765625,155552400,31350000,30301300,317604000,49482700,58034100
2020-08-28,122.10867309570312,81.87752532958984,293.3487548828125,13.109771728515625,286.1169738769531,331.5633544921875,124.80750274658203,81.97149658203125,293.6600036621094,13.147749900817871,292.5299987792969,350.5799865722656,126.44249725341797,82.06749725341797,297.2300109863281,13.14799976348877,293.17999267578125,350.7200012207031,124.57749938964844,81.28050231933594,290.9800109863281,12.642499923706055,290.92999267578125,348.1499938964844,126.01249694824219,81.47350311279297,295.0,12.675000190734863,292.3299865722656,349.44000244140625,187630000,22418000,17157400,537160000,28021000,48588900
2020-08-31,126.2496337890625,81.38310241699219,292.8892517089844,13.335866928100586,288.4154052734375,330.3622131347656,129.0399932861328,81.47650146484375,293.20001220703125,13.374500274658203,294.8800048828125,349.30999755859375,131.0,82.2249984741211,296.8800048828125,13.574999809265137,296.75,351.29998779296875,126.0,81.2665023803711,291.54998779296875,13.037750244140625,292.6199951171875,349.05999755859375,127.58000183105469,82.17849731445312,293.95001220703125,13.18274974822998,293.07000732421875,350.3500061035156,225702700,26422000,17345100,500840000,36321000,66099200
2020-09-01,131.2784881591797,82.65913391113281,295.1268615722656,13.785198211669922,293.344970703125,333.47381591796875,134.17999267578125,82.75399780273438,295.44000244140625,13.821000099182129,299.9200134277344,352.6000061035156,134.8000030517578,82.96099853515625,301.489990234375,13.993749618530273,300.0400085449219,352.7099914550781,130.52999877929688,81.47650146484375,292.7099914550781,13.43649959564209,295.7900085449219,349.239990234375,132.75999450683594,81.60800170898438,294.7099914550781,13.479999542236328,297.6199951171875,350.2099914550781,151948100,22652000,17295900,511316000,36216200,54908700
2020-09-02,128.55860900878906,85.77105712890625,302.17938232421875,14.309340476989746,296.1227722167969,338.297119140625,131.39999389648438,85.86949920654297,302.5,14.346500396728516,302.760009765625,357.70001220703125,137.97999572753906,86.30500030517578,303.6000061035156,14.726750373840332,303.5,358.75,127.0,83.0094985961914,293.04998779296875,13.899999618530273,296.8900146484375,353.42999267578125,137.58999633789062,83.40049743652344,298.8800048828125,14.703749656677246,303.2799987792969,354.6700134277344,200119000,49522000,24341400,874012000,50836800,69540000
2020-09-03,118.2660903930664,81.3821029663086,290.8114318847656,12.981786727905273,281.1092224121094,326.6549377441406,120.87999725341797,81.47550201416016,291.1199951171875,13.01550006866455,287.4100036621094,345.3900146484375,128.83999633789062,85.0,297.6000061035156,13.884499549865723,298.6199951171875,356.3800048828125,120.5,80.385498046875,283.6300048828125,12.87874984741211,284.4100036621094,342.5899963378906,126.91000366210938,84.97599792480469,295.989990234375,13.828749656677246,298.1000061035156,355.8699951171875,257599600,63726000,32294100,945128000,110083300,148011100
2020-09-04,118.34436798095703,78.9698715209961,282.43035888671875,12.589805603027344,277.3631591796875,323.98779296875,120.95999908447266,79.06050109863281,282.7300109863281,12.6225004196167,283.5799865722656,342.57000732421875,123.69999694824219,81.74949645996094,289.0,13.175000190734863,288.92999267578125,347.8299865722656,110.88999938964844,76.89849853515625,271.1400146484375,11.704750061035156,271.79998779296875,334.8699951171875,120.06999969482422,80.44999694824219,287.25,12.7837495803833,285.55999755859375,346.1300048828125,332607200,55850000,30333700,1463684000,123959000,139156300
